"SKU","Product","Package ID","Category","Tags","Strain","Vendor","Room","Available","Unit price (Inventory)","Cost","External package ID","Testing status","Testing status text","Is finished in METRC","THC","THCA","THC-D9","CBD","CBDA","CBN","Inventory date","Expiration date","Packaging date","Date of manufacture","Unit","Master category","Type","Flower equiv","Alternate description","Is cannabis","Is coupon","Is additive","Is available online","Is POS available","Is Retired","Is on sale","Taxable","Brand","Online title","Online Description","Image URL","External category","Net weight","Gross weight","Instructions","Allergens","Ingredients","Days supply","Product size","Package NDC","Allocated quantity","Quantity (including allocated)","SubRoom name","Harvest date","Producer","On hold","Last audited date","Status","Batch","Calculated THC (mg)","Current price","Price (Catalog)","Location price (Catalog)","Available for"
39085A,Standard | Cart | Empty Vape Cart .5g,00045,Gear,,No Strain,"Standard Wellness Company, LLC",Sales Floor,41,9.3,8,00045,,,,,,,,,,10/25/2020,,10/26/2020,,qty,Gear,Qty,,,No,no,false,YES,Yes,No,false,YES,Standard Wellness,,,,Ancillary,,,,,,0,,,,41,,,,false,,,,,9.3,1,,All enabled customer types
06149962,"LuvBuds | Dab Tool | 6"" Color Frit Anodized Stainless Steel Dab Tool | Assorted Colors",00362,Gear,,,LuvBuds,Sales Floor,1,10,4.2,00362,,,false,,,,,,,3/28/2023,,3/28/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,LuvBuds,,,,,,0,,,,,,,,1,,,,false,,,,,10,10,,All enabled customer types
02100424,Hundred Percent Labs | Battery | Pax Era Life Battery | Onyx,00423,Gear,,,Hundred Percent Labs,Sales Floor,27,34,17,00423,,,false,,,,,,,4/21/2023,,6/8/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax Era Life,,,,,,0,,,,,,,,27,,,,false,,,,,34,34,,All enabled customer types
90055667,Pure Ohio Wellness | Luster Battery | Green | Gear |,00430,Gear,,No Strain,Pure Ohio Wellness,Sales Floor,3,30,15,00430,,,false,,,,,,,6/14/2023,,6/14/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pure Ohio Wellness,,,,,,0,,,,,,,,3,,,,false,,,,,30,30,,All enabled customer types
06791344,LuvBuds | Vaporizer | Davinci  MIQRO-C | Green |,00581,Gear,,No Strain,LuvBuds,Sales Floor,1,140,70,00581,,,false,,,,,,,10/24/2023,,10/24/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Davinci,,,,,,0,,,,,,,,1,,,,false,,,,,140,140,,All enabled customer types
47719438,Buckeye Relief | MiniNail | Pink Quartz,00586,Gear,,No Strain,Buckeye Relief,Sales Floor,1,380,190,00586,,,false,,,,,,,10/27/2023,,10/26/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,MiniNail,,,,,,0,,,,,,,,1,,,,false,,,,,380,380,,All enabled customer types
72115370,Puffco | Peak Pro | Gear,00592,Gear,,,Puffco,Sales Floor,8,550,420,00592,,,false,,,,,,,11/11/2023,,11/11/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,8,,,,false,,,,,550,550,,All enabled customer types
33994340,Puffco | 3DXL Chamber | Gear,00599,Gear,,,Puffco,Sales Floor,1,125,50,00599,,,false,,,,,,,11/11/2023,,11/11/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,1,,,,false,,,,,125,125,,All enabled customer types
28615289,Puffco | Atomizer | Gear,00600,Gear,,,Puffco,Sales Floor,1,50,25,00600,,,false,,,,,,,11/11/2023,,11/11/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,1,,,,false,,,,,50,50,,All enabled customer types
86923744,Purpose Leaf | Gear | Luster Battery,00619,Gear,,,"Purpose Leaf, LLC",Sales Floor,105,32,16,00619,,,false,,,,,,,12/6/2023,,12/6/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,105,,,,false,,,,,32,32,,All enabled customer types
86923744,Purpose Leaf | Gear | Luster Battery,00619,Gear,,,"Purpose Leaf, LLC",Quarantine,1,32,16,00619,,,false,,,,,,,2/28/2025,,12/6/2023,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,1,,,,false,,,,,32,32,,All enabled customer types
60183253,Cliq battery | Black | Gear,00626,Gear,,,Grassroots,Sales Floor,33,15,0.05,00626,,,false,,,,,,,1/25/2024,,1/25/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Cliq,,,,,,0,,,,,,,,33,,,,false,,,,,15,15,,All enabled customer types
62279427,Purpose Leaf | KR1 | Gear,00639,Gear,,No Strain,"Purpose Leaf, LLC",Sales Floor,10,70,35,00639,,,false,,,,,,,4/4/2024,,4/4/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,10,,,,false,,,,,70,70,,All enabled customer types
58518170,Timeless | Flip Case Combo | Noir Black | Gear | 510 Battery,00691,Gear,,N/A,Standard Farms,Sales Floor,7,28,14,00691,,,false,,,,,,,6/6/2024,,6/6/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Timeless,,,,,,0,,,,,,,,7,,,,false,,,,,28,28,,All enabled customer types
94675902,Timeless | Flip Case Combo | 12 Parsecs | Gear | 510 Battery,00692,Gear,,N/A,Standard Farms,Sales Floor,18,28,14,00692,,,false,,,,,,,6/6/2024,,6/6/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Timeless,,,,,,0,,,,,,,,18,,,,false,,,,,28,28,,All enabled customer types
93513723,Timeless | Artisan Series - Valentine Vargas | 510 Battery + Flip Case | Gear,00693,Gear,,N/A,Standard Farms,Sales Floor,1,28,14,00693,,,false,,,,,,,6/6/2024,,6/6/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Timeless,,,,,,0,,,,,,,,1,,,,false,,,,,28,28,,All enabled customer types
83502931,Certified | Palm Battery | Pearl | 510 Battery | Gear,00708,Gear,,N/A,"Certified Cultivators, LLC",Sales Floor,1,30,15,00708,,,false,,,,,,,6/10/2024,,6/10/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Certified,,,,,,0,,,,,,,,1,,,,false,,,,,30,30,,All enabled customer types
78235589,Certified | Palm Battery | Obsidian | 510 Battery | Gear,00709,Gear,,N/A,"Certified Cultivators, LLC",Sales Floor,1,30,15,00709,,,false,,,,,,,6/10/2024,,6/10/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Certified,,,,,,0,,,,,,,,1,,,,false,,,,,30,30,,All enabled customer types
40308169,Old Pal | Luster Battery | Black | Gear,00734,Gear,,,Buckeye Relief,Sales Floor,21,21,10.5,00734,,,false,,,,,,,6/17/2024,,6/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Old Pal,,,,,,0,,,,,,,,21,,,,false,,,,,21,21,,All enabled customer types
62812958,Standard Farms | SF Custom Luster | Battery,00737,Gear,,,Standard Farms,Sales Floor,1,18,9,00737,,,false,,,,,,,6/20/2024,,6/21/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,1,,,,false,,,,,18,18,,All enabled customer types
18624940,Airo Pro | Slate | Vaporizer,00742,Gear,,No Strain,Buckeye Relief,Sales Floor,34,30,15,00742,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,34,,,,false,,,,,30,30,,All enabled customer types
50964978,Airo Sport | Colbalt Blue | Vaporizer,00743,Gear,,No Strain,Buckeye Relief,Sales Floor,30,20,10,00743,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,30,,,,false,,,,,20,20,,All enabled customer types
21937465,Airo Sport | Electric Green | Vaporizer,00744,Gear,,,Buckeye Relief,Sales Floor,32,20,10,00744,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,32,,,,false,,,,,20,20,,All enabled customer types
28864446,Airo Sport | OG Indingo | Vaporizer,00745,Gear,,No Strain,Buckeye Relief,Sales Floor,44,20,10,00745,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,44,,,,false,,,,,20,20,,All enabled customer types
82713091,Airo Sport | Sunburst Orange | Vaporizer,00746,Gear,,No Strain,Buckeye Relief,Sales Floor,31,20,10,00746,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,31,,,,false,,,,,20,20,,All enabled customer types
25227153,Airo Pro | Artic  | Vaporizer,00747,Gear,,No Strain,Buckeye Relief,Sales Floor,53,30,15,00747,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,53,,,,false,,,,,30,30,,All enabled customer types
50321087,Airo Pro | Emerald | Vaporizer,00748,Gear,,N/A,Buckeye Relief,Sales Floor,47,30,15,00748,,,false,,,,,,,7/8/2024,,7/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,0,,,,47,,,,false,,,,,30,30,,All enabled customer types
96040974,Rythm | Matte Black M3 510 | Gear,00750,Gear,,,"GTI Ohio, LLC",Sales Floor,1,6.56,3.28,00750,,,false,,,,,,,7/15/2024,,7/15/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,GTI,,,,,,0,,,,0,,,,1,,,,false,,,,,6.56,10,,All enabled customer types
30474852,Buckeye Relief | MiniNail | Teal Quartz,00753,Gear,,,Buckeye Relief,Sales Floor,1,380,190,00753,,,false,,,,,,,7/25/2024,,7/25/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Buckeye Relief,,,,,,0,,,,,,,,1,,,,false,,,,,380,380,,All enabled customer types
61471636,Buckeye Relief | MiniNail | Purple Titanium,00754,Gear,,,Buckeye Relief,Sales Floor,1,450,225,00754,,,false,,,,,,,7/25/2024,,7/25/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Buckeye Relief,,,,,,0,,,,,,,,1,,,,false,,,,,450,450,,All enabled customer types
30139023,Willie's Reserve | Luster Battery | Black | Gear,00755,Gear,,,Buckeye Relief,Sales Floor,1,21,10.5,00755,,,false,,,,,,,7/25/2024,,7/25/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Willie's Reserve,,,,,,0,,,,,,,,1,,,,false,,,,,21,21,,All enabled customer types
17501651,Puffco | Peak Pro | Gear | Jade,00763,Gear,,,Hundred Percent Labs,Sales Floor,5,720,360,00763,,,false,,,,,,,8/1/2024,,8/1/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,5,,,,false,,,,,720,720,,All enabled customer types
28017218,Pax Plus | Flower and Concentrate | Vaporizer | Jade,00765,Gear,,No Strain,Hundred Percent Labs,Sales Floor,1,390,195,00765,,,false,,,,,,,8/1/2024,,8/1/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,1,,,,false,,,,,390,250,,All enabled customer types
13712375,Puffco | Proxy | Gear | Limited Edition,00766,Gear,,,Hundred Percent Labs,Sales Floor,1,500,250,00766,,,false,,,,,,,8/1/2024,,8/1/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,1,,,,false,,,,,500,500,,All enabled customer types
33228517,LuvBuds | Vaporizer | Davinci MIQCRO-C | Grey |,00772,Gear,,,LuvBuds,Sales Floor,3,140,70,00772,,,false,,,,,,,8/9/2024,,8/9/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Davinci,,,,,,0,,,,,,,,3,,,,false,,,,,140,340,,All enabled customer types
33463235,Puffco | Gear | Heated Loading Tool | Desert |,00780,Gear,,No Strain,Hundred Percent Labs,Sales Floor,4,84,42,00780,,,false,,,,,,,8/9/2024,,8/9/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,4,,,,false,,,,,84,76,,All enabled customer types
21808253,Puffco | Pearl | Heated Loading Tool | Gear,00781,Gear,,No Strain,Hundred Percent Labs,Sales Floor,3,84,42,00781,,,false,,,,,,,8/9/2024,,8/9/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,3,,,,false,,,,,84,84,,All enabled customer types
95982753,Pax Plus | Flower & Concentrate | Vaporizer | Elderberry,00802,Gear,,,Hundred Percent Labs,Sales Floor,6,390,195,00802,,,false,,,,,,,8/15/2024,,8/16/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,6,,,,false,,,,,390,390,,All enabled customer types
00795938,Pax Plus | Flower and Concentrate | Vaporizer | Periwinkle,00803,Gear,,,Hundred Percent Labs,Sales Floor,6,390,195,00803,,,false,,,,,,,8/15/2024,,8/16/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,6,,,,false,,,,,390,390,,All enabled customer types
30978775,Pax Plus | Flower and Concentrate | Vaporizer | Onyx,00804,Gear,,,Hundred Percent Labs,Sales Floor,6,390,195,00804,,,false,,,,,,,8/15/2024,,8/16/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,6,,,,false,,,,,390,390,,All enabled customer types
19267042,Pax Mini | Flower & Concentrate | Vaporizer | Silver,00805,Gear,,No Strain,Hundred Percent Labs,Sales Floor,7,250,125,00805,,,false,,,,,,,8/15/2024,,8/16/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,7,,,,false,,,,,250,250,,All enabled customer types
97181430,Pax Mini | Flower & Concentrate | Vaporizer | Onyx,00806,Gear,,,Hundred Percent Labs,Sales Floor,4,250,125,00806,,,false,,,,,,,8/15/2024,,8/16/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Pax,,,,,,0,,,,,,,,4,,,,false,,,,,250,250,,All enabled customer types
65556615,Purpose Leaf | Gold | M3 Stick Battery |,00809,Gear,,,"Purpose Leaf, LLC",Sales Floor,1,10,5,00809,,,false,,,,,,,9/10/2024,,9/10/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,1,,,,false,,,,,10,10,,All enabled customer types
07825008,Standard Farms | Stainless Steel | 510 Battery,00813,Gear,,,Standard Farms,Quarantine,60,24,12,00813,,,false,,,,,,,9/17/2024,,9/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,60,Contact Vendor,,,false,,,,,24,24,,All enabled customer types
27963665,Klutch | Luster Battery Pro | Black | Gear,00821,Gear,,,AT-CPC (Klutch),Sales Floor,24,40,20,00821,,,false,,,,,,,10/8/2024,,10/8/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Klutch,,,,,,0,,,,,,,,24,,,,false,,,,,40,40,,All enabled customer types
76408986,Silverton | Tan | Medium | Gear,00828,Gear,,,Stashlogix,Sales Floor,1,55,27.5,00828,,,false,,,,,,,10/13/2024,,10/13/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,SILVERTON,,,,,,0,,,,,,,,1,,,,false,,,,,55,55,,All enabled customer types
74787247,Silverton | Tan | Small | Gear,00834,Gear,,,Stashlogix,Sales Floor,1,45,22.5,00834,,,false,,,,,,,10/13/2024,,10/13/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,SILVERTON,,,,,,0,,,,,,,,1,,,,false,,,,,45,45,,All enabled customer types
86819827,Puffco | Peak Pro 3DXL Chamber | Gear,00838,Gear,,,Puffco,Sales Floor,17,85.5,42.75,00838,,,false,,,,,,,9/5/2024,,11/19/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,17,,,,false,,,,,85.5,85.5,,All enabled customer types
03582951,Puffco | Proxy | Gear | Storm,00839,Gear,,,Puffco,Sales Floor,10,370,185,00839,,,false,,,,,,,9/5/2024,,11/19/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,10,,,,false,,,,,370,370,,All enabled customer types
69281962,"Cali Crusher | Orange | Grinder | 2.5"" | 4pc",00843,Gear,,,LuvBuds,Sales Floor,3,36,18,00843,,,false,,,,,,,10/31/2024,,11/19/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Cali Crusher,,,,,,0,,,,,,,,3,,,,false,,,,,36,36,,All enabled customer types
25374192,"Cali Crusher | Silver | Grinder | 2.5"" | 4pc | Gear",00844,Gear,,N/A,LuvBuds,Sales Floor,1,36,18,00844,,,false,,,,,,,10/31/2024,,11/19/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Cali Crusher,,,,,,0,,,,,,,,1,,,,false,,,,,36,36,,All enabled customer types
95388129,Curaleaf | Jupiter | Palm Battery | Galactic Black,00857,Gear,,,Grassroots,Sales Floor,38,20,10,00857,,,false,,,,,,,11/21/2024,,11/21/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Curaleaf,Curaleaf | Battery | Jupiter | Palm Battery | Black,,,,,0,,,,,,,,38,,,,false,,,,,20,20,,All enabled customer types
30357381,Rythm | M3 Matte Black | 510 Battery,00897,Gear,,,"GTI Ohio, LLC",Sales Floor,39,6.56,3.28,00897,,,false,,,,,,,12/11/2024,,12/11/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Rythm,,,,,,0,,,,,,,,39,,,,false,,,,,6.56,6.56,,All enabled customer types
00822281,Standard Farms |  Go Stik | Lavender | 510 Battery | Gear,00898,Gear,,,Standard Farms,Sales Floor,20,14,7,00898,,,false,,,,,,,12/11/2024,,12/12/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,20,,,,false,,,,,14,14,,All enabled customer types
86284023,Standard Farms  | Silo | Green | 510 Battery | Gear,00899,Gear,,,Standard Farms,Sales Floor,23,20,10,00899,,,false,,,,,,,12/11/2024,,12/12/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,23,,,,false,,,,,20,20,,All enabled customer types
42736836,Standard Farms | Sandwave | Marine Green | 510 Battery | Gear,00902,Gear,,,Standard Farms,Sales Floor,13,25,12.5,00902,,,false,,,,,,,12/11/2024,,12/12/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Sandwave,,,,,,0,,,,,,,,13,,,,false,,,,,25,25,,All enabled customer types
19183696,Standard Farms | Sandwave | Coral Pink | 510 Battery | Gear,00903,Gear,,,Standard Farms,Sales Floor,24,25,12.5,00903,,,false,,,,,,,12/11/2024,,12/12/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Sandwave,,,,,,0,,,,,,,,24,,,,false,,,,,25,25,,All enabled customer types
73692754,Hon  | Blue w/ Light Brown Frame Palm 510 Battery | Gear,00904,Gear,,,"Purpose Leaf, LLC",Sales Floor,13,22,11,00904,,,false,,,,,,,12/17/2024,,12/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,13,,,,false,,,,,22,22,,All enabled customer types
21480614,Hon | Green w/ Rose Gold Frame Palm 510 Battery | Gear,00905,Gear,,No Strain,"Purpose Leaf, LLC",Sales Floor,30,22,11,00905,,,false,,,,,,,12/17/2024,,12/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,30,,,,false,,,,,22,22,,All enabled customer types
96498507,Hon | Jupiter Liquid 6 CCELL | Stick 510 Battery | Gear,00906,Gear,,No Strain,"Purpose Leaf, LLC",Sales Floor,2,10,5,00906,,,false,,,,,,,12/17/2024,,12/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,2,,,,false,,,,,10,10,,All enabled customer types
54962234,Hon | KR-1 | Gear,00907,Gear,,No Strain,"Purpose Leaf, LLC",Sales Floor,26,70,35,00907,,,false,,,,,,,12/17/2024,,12/17/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Hon,,,,,,0,,,,,,,,26,,,,false,,,,,70,70,,All enabled customer types
10322139,Certified | Luster Battery | White | Gear,00908,Gear,,No Strain,"Certified Cultivators, LLC",Sales Floor,12,30,15,00908,,,false,,,,,,,12/18/2024,,12/18/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Certified,,,,,,0,,,,,,,,12,,,,false,,,,,30,30,,All enabled customer types
73953076,SESH | Pearl | 510 Palm Battery | Gear,00909,Gear,,No Strain,"Certified Cultivators, LLC",Sales Floor,25,30,15,00909,,,false,,,,,,,12/18/2024,,12/18/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,SESH,,,,,,0,,,,,,,,25,,,,false,,,,,30,30,,All enabled customer types
04156858,SESH | Obsidian | 510 Palm Battery | Gear,00910,Gear,,No Strain,"Certified Cultivators, LLC",Sales Floor,16,30,15,00910,,,false,,,,,,,12/18/2024,,12/18/2024,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,SESH,,,,,,0,,,,,,,,16,,,,false,,,,,30,30,,All enabled customer types
26313420,Airo Pro | Pink | Limited Edition Vaporizer,00920,Gear,,No Strain,Buckeye Relief,Sales Floor,29,34,17,00920,,,false,,,,,,,12/30/2024,,1/1/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Airo,,,,,,0,,,,,,,,29,,,,false,,,,,34,34,,All enabled customer types
05414475,Edie Parker | Green | 510 Battery,00921,Gear,,,Buckeye Relief,Sales Floor,61,18,9,00921,,,false,,,,,,,12/30/2024,,1/1/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Edie Parker,,,,,,0,,,,,,,,61,,,,false,,,,,18,18,,All enabled customer types
06184957,Timeless | Flip Case Combo | Green/Black | 510 Battery | Gear,00922,Gear,,,Standard Farms,Sales Floor,30,28,14,00922,,,false,,,,,,,1/15/2025,,1/15/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Timeless,,,,,,0,,,,,,,,30,,,,false,,,,,28,28,,All enabled customer types
15675379,Timeless | Flip Case Combo | Purple/Black | 510 Battery | Gear,00923,Gear,,,Standard Farms,Sales Floor,28,28,14,00923,,,false,,,,,,,1/15/2025,,1/15/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Timeless,,,,,,0,,,,,,,,28,,,,false,,,,,28,28,,All enabled customer types
27185637,Certified | Greentank Black | Push Battery | Gear,00928,Gear,,No Strain,"Certified Cultivators, LLC",Sales Floor,75,12,6,00928,,,false,,,,,,,1/23/2025,,1/23/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Certified,,,,,,0,,,,,,,,75,,,,false,,,,,12,12,,All enabled customer types
28508544,Rove | Rove Gold | 510  Battery,00930,Gear,,,Ohio Green Systems LLC,Sales Floor,18,30,15,00930,,,false,,,,,,,1/29/2025,,1/29/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Rove,,,,,,0,,,,,,,,18,,,,false,,,,,30,30,,All enabled customer types
65544283,Standard Farms | Charcoal | Luster Battery | Gear,00933,Gear,,,Standard Farms,Sales Floor,26,20,10,00933,,,false,,,,,,,2/5/2025,,2/5/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,26,,,,false,,,,,20,20,,All enabled customer types
59840628,Standard Farms | Red | Palm – CCELL 510 Thread,00934,Gear,,,Standard Farms,Sales Floor,30,20,10,00934,,,false,,,,,,,2/5/2025,,2/5/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,30,,,,false,,,,,20,20,,All enabled customer types
87146371,Standard Farms | Blue | Palm – CCELL 510 Thread,00935,Gear,,,Standard Farms,Sales Floor,29,20,10,00935,,,false,,,,,,,2/5/2025,,2/5/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,29,,,,false,,,,,20,20,,All enabled customer types
77553744,Standard Farms | Pink | Liquid 6 – CCELL 510 Thread,00936,Gear,,,Standard Farms,Sales Floor,25,10,5,00936,,,false,,,,,,,2/5/2025,,2/5/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Standard Farms,,,,,,0,,,,,,,,25,,,,false,,,,,10,10,,All enabled customer types
31234861,Puffco | Gear | Heated Loading Tool | Paradise Blue,00940,Gear,,,Hundred Percent Labs,Sales Floor,3,84,42,00940,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,3,,,,false,,,,,84,84,,All enabled customer types
49004189,Puffco | Plus | Gear | Pearl,00942,Gear,,,Hundred Percent Labs,Sales Floor,11,140,70,00942,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,11,,,,false,,,,,140,140,,All enabled customer types
72607886,Puffco | Plus | Gear | Black,00943,Gear,,,Hundred Percent Labs,Sales Floor,1,140,70,00943,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,1,,,,false,,,,,140,140,,All enabled customer types
22116500,Puffco | Proxy | Gear | Storm,00944,Gear,,,Hundred Percent Labs,Sales Floor,3,500,250,00944,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,3,,,,false,,,,,500,500,,All enabled customer types
31694738,Puffco | Proxy | Gear | Desert,00945,Gear,,,Hundred Percent Labs,Sales Floor,3,500,250,00945,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,3,,,,false,,,,,500,500,,All enabled customer types
06348487,Puffco | Proxy | Gear | Emerald,00946,Gear,,,Hundred Percent Labs,Sales Floor,1,500,250,00946,,,false,,,,,,,2/6/2025,,2/8/2025,,qty,Gear,Qty,,,No,No,false,Yes,Yes,No,false,Yes,Puffco,,,,,,0,,,,,,,,1,,,,false,,,,,500,500,,All enabled customer types
